Date,User,Tweet,Tweet_no_http,Translated
2022-07-24 11:45:43+00:00,ecg_mt01,"んー。医療従事者憎しワクチン憎しと思われるTweetや報道、週刊誌は前から多数見ていましたが、コロナで溜まったストレスの対応は業務外です。。

#なんかみた","んー。医療従事者憎しワクチン憎しと思われるTweetや報道、週刊誌は前から多数見ていましたが、コロナで溜まったストレスの対応は業務外です。。

#なんかみた","Hmm. I've seen many tweets, reports, and weekly magazines that seem to hate medical workers and vaccines, but dealing with the stress that has accumulated due to COVID-19 is outside the scope of my work. .

#I saw something"
2022-07-24 11:42:39+00:00,ruri_yukikiimii,今年の受験はお試し受験で合格はできないと分かってるからこんなにやる気ないんだろうな…上司がコロナによる戦線離脱など泣きたくなる仕事面のストレスもあるけど…😇暴飲暴食して寝る日々を送ってるの良くないんだろうけど、今の案件が嫌すぎて勉強に集中できないという甘え🙃,今年の受験はお試し受験で合格はできないと分かってるからこんなにやる気ないんだろうな…上司がコロナによる戦線離脱など泣きたくなる仕事面のストレスもあるけど…😇暴飲暴食して寝る日々を送ってるの良くないんだろうけど、今の案件が嫌すぎて勉強に集中できないという甘え🙃,"I know I won't be able to pass this year's exam as a trial exam, so I guess I'm not motivated to do this...I have stress at work that makes me want to cry, such as my boss leaving the battlefield due to Corona...😇I spend my days eating and drinking and sleeping. I don't think it's good, but I hate the current project so much that I can't concentrate on my studies🙃"
2022-07-24 11:42:32+00:00,misaki_OW02,"おう…そろそろ本日は疲れが早々と出て来たみたいなので（そりゃそうか😅笑）早めの就寝します💦
また明日から1週間　コロナ対策も今以上に対策して頑張りましょうね🌟

それでは　おやすみなさい🤗 https://t.co/UsXyOgDD66","おう…そろそろ本日は疲れが早々と出て来たみたいなので（そりゃそうか😅笑）早めの就寝します💦
また明日から1週間　コロナ対策も今以上に対策して頑張りましょうね🌟

それでは　おやすみなさい🤗  ","Oh... it seems like I'm getting tired early today, so I'm going to bed early 💦
Another week from tomorrow Let's do our best to take measures against corona more than now 🌟

Good night then 🤗"
2022-07-24 11:40:38+00:00,mamu3jou,"4日間戦ったけど 今日は仕事休み。いつもより2時間も寝てしまったもんだから 頭痛がしていた。やっぱりコロナに負けたか…と思ったけど 抗原検査で陰性。疲れと肩こりからの頭痛だったのかも。夕方になって ケロッと治った。
ワクチン4回目接種最強説w 発熱全くなし！","4日間戦ったけど 今日は仕事休み。いつもより2時間も寝てしまったもんだから 頭痛がしていた。やっぱりコロナに負けたか…と思ったけど 抗原検査で陰性。疲れと肩こりからの頭痛だったのかも。夕方になって ケロッと治った。
ワクチン4回目接種最強説w 発熱全くなし！","I fought for 4 days, but today is my day off from work. She had a headache because she had slept two hours more than usual. I thought she lost to Corona after all, but the antigen test was negative. Maybe it was a headache from fatigue and stiff shoulders. In the evening she was completely cured.
The 4th vaccination is the strongest theory w No fever at all!"
2022-07-24 11:40:04+00:00,dortei_barat,ゼルダやらされてるんだけど下手すぎてストレスでコロナの症状悪化してると思う,ゼルダやらされてるんだけど下手すぎてストレスでコロナの症状悪化してると思う,"I'm being played Zelda, but I'm too bad at it, and I think the stress is exacerbating the symptoms of Corona."
2022-07-24 11:39:19+00:00,mame22sotsu,今日一日中コロナかもなって思ってたけど、遅番から早番で疲れとれてないだけだった。,今日一日中コロナかもなって思ってたけど、遅番から早番で疲れとれてないだけだった。,"I thought it might be corona all day today, but I was just not tired from the late shift to the early shift."
2022-07-24 11:35:21+00:00,WANNYAN09112022,"色々ストレスが重なり今月中頃から休職中の娘がいるのに旦那の妹と娘がお盆に帰省、我が家は旦那の元実家だから帰省中は泊まる。しかも最低4,5泊。コロナも増えてるからどうしようと義妹から電話。まあ車で来れば大丈夫と旦那。","色々ストレスが重なり今月中頃から休職中の娘がいるのに旦那の妹と娘がお盆に帰省、我が家は旦那の元実家だから帰省中は泊まる。しかも最低4,5泊。コロナも増えてるからどうしようと義妹から電話。まあ車で来れば大丈夫と旦那。","I have a daughter who has been on leave since the middle of this month due to various stresses, but my husband's sister and daughter return to my hometown for Obon. And minimum 4,5 nights. Corona is also increasing, so what to do, her sister-in-law called me. Well, if you come by car, you'll be fine, husband."
2022-07-24 11:33:28+00:00,Reviacy_D,"よく考えると、気を張ってるからエネルギー消費しておやつ食べてるわけじゃなくて、気を張ってるから何か食べてストレス解消してるんだな。会社で泣くわけにもいかんし(泣いたことあるけど)。
確かにコロナ前は徐々に体重増えてたしな。","よく考えると、気を張ってるからエネルギー消費しておやつ食べてるわけじゃなくて、気を張ってるから何か食べてストレス解消してるんだな。会社で泣くわけにもいかんし(泣いたことあるけど)。
確かにコロナ前は徐々に体重増えてたしな。","When I think about it, it's not that I'm trying to consume energy and eat snacks because I'm trying to be careful, but I'm trying to relieve my stress by eating something. I can't cry at work (although I've cried).
It's true that I was gaining weight gradually before Corona."
2022-07-24 11:32:02+00:00,kimidori0819,コロナが流行ってなければ普通に大会行ってたけど今行くのはちょっとくらいの体調続いててストレスマッハ,コロナが流行ってなければ普通に大会行ってたけど今行くのはちょっとくらいの体調続いててストレスマッハ,"If it wasn't for the corona epidemic, I would have gone to the tournament normally, but going now is a little stressful because my physical condition continues"
2022-07-24 11:30:31+00:00,sawachyandayo,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 雨の日は何をしてますか？
● 飲食や飲料に入っているストレス…
● 階段から大きいトトロが降りてき…
● コロナの時代になってから困った…
#質問箱 #匿名質問募集中

https://t.co/dPZ37SBYLZ","みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 雨の日は何をしてますか？
● 飲食や飲料に入っているストレス…
● 階段から大きいトトロが降りてき…
● コロナの時代になってから困った…
#質問箱 #匿名質問募集中

 ","We are looking for anonymous questions from everyone!

I am answering this question
● What do you do on rainy days?
● Stress in eating, drinking and drinking…
● Big Totoro comes down from the stairs...
● I've been in trouble since the corona era...
# Question box # Looking for anonymous questions"
2022-07-24 11:29:53+00:00,Tarere886,"謎の発熱と謎のロキソニンが効かない頭痛
ほぼ毎日外出はしてるからコロナの可能性もなくなないけど疲れかな？ https://t.co/OYpOYi0XP9","謎の発熱と謎のロキソニンが効かない頭痛
ほぼ毎日外出はしてるからコロナの可能性もなくなないけど疲れかな？  ","Mysterious fever and mysterious headache that loxonin does not work
I go out almost every day, so the possibility of corona doesn't go away, but maybe I'm tired?"
2022-07-24 11:28:22+00:00,v66_mittu_66v,"コロナ感染者増えているから明日から在宅になった。
会社のおじさんたち基本ノーマスクだしパーテーションもないし席も空きがなくて密だし地味にストレスだったんだよなぁ。","コロナ感染者増えているから明日から在宅になった。
会社のおじさんたち基本ノーマスクだしパーテーションもないし席も空きがなくて密だし地味にストレスだったんだよなぁ。","The number of corona infected people is increasing, so I will be at home from tomorrow.
The uncles at the company were basically no masks, no partitions, no seats, and it was crowded and stressful."
2022-07-24 11:27:32+00:00,pichimama_piyo,"一昨日の夜38.0だった娘、昨日一日様子見ててずっと平熱で過ごせたから今日は油断して外出(公園１時間含む😭)したんだけど、まさかの今また38.2😭😭😭

上がったり下がったりするパターンは聞いたことないからコロナではないと思いたい…😭😭😭

夜に上がるのって何…😭？
社会人のストレス熱みたい😭","一昨日の夜38.0だった娘、昨日一日様子見ててずっと平熱で過ごせたから今日は油断して外出(公園１時間含む😭)したんだけど、まさかの今また38.2😭😭😭

上がったり下がったりするパターンは聞いたことないからコロナではないと思いたい…😭😭😭

夜に上がるのって何…😭？
社会人のストレス熱みたい😭","My daughter who was 38.0 last night, I checked her all day yesterday and had a normal fever, so today I let my guard down and went out (including 1 hour at the park 😭), but now I'm 38.2 again 😭😭😭

I've never heard of a pattern that goes up and down, so I'd like to think it's not corona... 😭😭😭

What is going up at night... 😭?
It's like the stress fever of a member of society 😭"
2022-07-24 11:26:34+00:00,xxJIMIN_1013,"コロナコロナでとんでもないストレスがかかってもうどうにもならん。
オタ活が生き甲斐のわいにとっては、ほんとに制限されるのが嫌すぎる。。
ワクチン3回目も正直打ちたくないし、親に打て打て言われるし仕事ではストレスだし、たまらなく辛い。
何が正しいのか分からない誰が教えて","コロナコロナでとんでもないストレスがかかってもうどうにもならん。
オタ活が生き甲斐のわいにとっては、ほんとに制限されるのが嫌すぎる。。
ワクチン3回目も正直打ちたくないし、親に打て打て言われるし仕事ではストレスだし、たまらなく辛い。
何が正しいのか分からない誰が教えて","I can't help it anymore with a hell of stress in corona corona.
I really don't like being restricted because geek activities are my reason for living. .
Honestly, I don't want to vaccinate for the third time, and my parents tell me to hit it, and I'm stressed at work, and it's unbearably painful.
I don't know what's right, who can tell me"
2022-07-24 11:25:24+00:00,Tarako3725,"こんばんは( ‘-^ )-☆
日曜日いかがお過ごしでしたか？
平日の疲れは取る事が出来たでしょうか。
暑い日が続きますが人混みの中ではマスクを付ける、手指消毒、手洗いうがい等で新型コロナウィルス感染対策に取り組んでいきましょう！✨","こんばんは( ‘-^ )-☆
日曜日いかがお過ごしでしたか？
平日の疲れは取る事が出来たでしょうか。
暑い日が続きますが人混みの中ではマスクを付ける、手指消毒、手洗いうがい等で新型コロナウィルス感染対策に取り組んでいきましょう！✨","Good evening ( '-^ )-☆
How was your Sunday?
Were you able to get rid of the fatigue of the weekdays?
The hot days continue, but let's take measures against the new coronavirus infection by wearing a mask, disinfecting your hands, and gargling your hands when you're in a crowd! ✨"
2022-07-24 11:25:06+00:00,omohidedotjp,"三、四日前から足が痛いんだなぁ
周りに新型コロナウイルス陽性者が出ても、自分は自覚症状もないけど、足は痛い
平日はアルコールも断ってるのになぁ
関係なけりゃ、呑むけどなぁ
もしかするとストレスか？
#皮膚型結節性多発動脈炎 #発症は膝下 #プレドニン減量 #ステロイド #原因不明","三、四日前から足が痛いんだなぁ
周りに新型コロナウイルス陽性者が出ても、自分は自覚症状もないけど、足は痛い
平日はアルコールも断ってるのになぁ
関係なけりゃ、呑むけどなぁ
もしかするとストレスか？
#皮膚型結節性多発動脈炎 #発症は膝下 #プレドニン減量 #ステロイド #原因不明","I've had pain in my legs for three or four days.
Even if there are people who are positive for the new coronavirus around me, I have no subjective symptoms, but my feet hurt
I refuse to drink alcohol on weekdays.
If it doesn't matter, I'll drink
Maybe stress?
#cutaneous polyarteritis nodosa #onset below the knee #prednisone reduction #steroid #cause unknown"
2022-07-24 11:24:45+00:00,mairorichdays,"コロナのせいでなくなった
幼なじみの集まり早く集まりたい😭
ストレス発散したい https://t.co/Q79GK0tWNl","コロナのせいでなくなった
幼なじみの集まり早く集まりたい😭
ストレス発散したい  ","passed away due to corona
I want to get together with my childhood friends as soon as possible😭
I want to relieve stress"
2022-07-24 11:24:09+00:00,nicochan_nyao,"8月と9月にダンスのイベントがありまして、両方のリハーサルが始まってます✨
ダンス楽しいし、ストレス発散になるし、なによりお友達に会えるのが楽しくて毎日過ごしております^ - ^
お仕事も頑張ってるつもり！笑
コロナと熱中症には全力で気をつけてます🥲皆様も気をつけてくださいね！ https://t.co/7N0oQxLPO5","8月と9月にダンスのイベントがありまして、両方のリハーサルが始まってます✨
ダンス楽しいし、ストレス発散になるし、なによりお友達に会えるのが楽しくて毎日過ごしております^ - ^
お仕事も頑張ってるつもり！笑
コロナと熱中症には全力で気をつけてます🥲皆様も気をつけてくださいね！  ","We have dance events in August and September, and rehearsals for both have already started✨
Dancing is fun, it relieves stress, and most of all, I enjoy meeting my friends.
I'm going to do my best at work too! smile
I'm doing my best to be careful of corona and heat stroke 🥲 everyone please be careful too!"
2022-07-24 11:23:40+00:00,RM_pinorm,"コロナ🤒+🤧=🦠疲れが
じわじわとやってくる😵‍💫

娘やっと体調戻ったら おチビ熱😷
明日午後PCR検査 結果水曜日

また 娘も部活休まないとうちらも
外に出ないようにしないと🤦‍♀️🤦‍♀️

ずっと7月から コロナ🤒+🤧=🦠に振り回されて疲れた(´・ω・｀) https://t.co/t0S35fZvO6","コロナ🤒+🤧=🦠疲れが
じわじわとやってくる😵‍💫

娘やっと体調戻ったら おチビ熱😷
明日午後PCR検査 結果水曜日

また 娘も部活休まないとうちらも
外に出ないようにしないと🤦‍♀️🤦‍♀️

ずっと7月から コロナ🤒+🤧=🦠に振り回されて疲れた(´・ω・｀)  ","Corona 🤒 + 🤧 = 🦠 tired
Coming slowly 😵‍💫

When my daughter finally got back in shape, she had a little fever 😷
Tomorrow afternoon PCR test result Wednesday

Also, if my daughter doesn't take a break from club activities, we
I have to try not to go outside 🤦‍♀️🤦‍♀️

I'm tired of being swayed by Corona 🤒+🤧=🦠 since July (´・ω・｀)"
2022-07-24 11:22:31+00:00,GoshNigiPIYO,"ディズニー🟰人混み🟰コロナ

確かに危ういっちゃ危ういけど

人によってはディズニーは

回復薬でもあるのよ

まあ私は次の日寝込むんだけど笑
ただこれは疲れじゃなくて刺激の貰いすぎによる圧で起き上がれないのです

#じゅんだいありー","ディズニー🟰人混み🟰コロナ

確かに危ういっちゃ危ういけど

人によってはディズニーは

回復薬でもあるのよ

まあ私は次の日寝込むんだけど笑
ただこれは疲れじゃなくて刺激の貰いすぎによる圧で起き上がれないのです

#じゅんだいありー","Disney 🟰 Crowds 🟰 Corona

It's certainly dangerous, it's dangerous

Disney for some

It's also a recovery medicine

Well I'm going to bed the next day lol
However, this is not fatigue, it is the pressure from receiving too much stimulation that prevents me from getting up.

#jundai"
2022-07-24 11:19:37+00:00,Ruby_js_001,"幸い、ただの熱である(と信じたい)ので何とかお咎めはここくらいで終わったけど、マジでコロナになろうものならこれの倍、手足が出るのは確実なんだぜ…

まぁ、仕事する人間としては確かにそうだわな。ストレスになろうが嫌になろうが家族を優先して我慢をしなけりゃどうしようもねぇわ","幸い、ただの熱である(と信じたい)ので何とかお咎めはここくらいで終わったけど、マジでコロナになろうものならこれの倍、手足が出るのは確実なんだぜ…

まぁ、仕事する人間としては確かにそうだわな。ストレスになろうが嫌になろうが家族を優先して我慢をしなけりゃどうしようもねぇわ","Luckily, it's just a fever (I want to believe), so I managed to finish the blame at this point, but if it's really going to be corona, I'm sure you'll have twice as many hands and feet...

Well, as a working person, I certainly do. Whether it's stressful or unpleasant, I have to put my family first and put up with it."
2022-07-24 11:19:18+00:00,tkyzn0912,"なんだかな、夏休み家に居てるとストレス溜まりそうだから色々イベントのあるとこ申し込んだりしてるけど。
なかなかのお金、飛んでいきそう🫣
家に居てても、どっか連れてけって言われるやろうし、イライラするやろうし。
コロナさせなければ、園に連れて行けるのに😖","なんだかな、夏休み家に居てるとストレス溜まりそうだから色々イベントのあるとこ申し込んだりしてるけど。
なかなかのお金、飛んでいきそう🫣
家に居てても、どっか連れてけって言われるやろうし、イライラするやろうし。
コロナさせなければ、園に連れて行けるのに😖","Somehow, staying at home during the summer vacation seems to be stressful, so I apply to various events.
Quite a lot of money, it looks like it's going to fly away🫣
Even if I was at home, I would be told to take him somewhere, and I would be irritated.
If you don't give me corona, I can take you to the garden 😖"
2022-07-24 11:18:56+00:00,minori_360,コロナが原因なのか、目の奥がずっと痛む。熱もピーク時よりは落ち着いたけどずっと微熱が続くし薬を飲まないと咳がひどくなっていくのもストレス。ずっと毒が身体の中にある感じ。症状のしつこさは風邪とは明らかに質が違う。。,コロナが原因なのか、目の奥がずっと痛む。熱もピーク時よりは落ち着いたけどずっと微熱が続くし薬を飲まないと咳がひどくなっていくのもストレス。ずっと毒が身体の中にある感じ。症状のしつこさは風邪とは明らかに質が違う。。,"The back of my eyes hurts all the time, probably because of the corona virus. The fever has calmed down since the peak, but it's stressful that the slight fever continues and the cough gets worse if I don't take medicine. I feel like I have poison in my body. The persistence of symptoms is clearly different from that of the common cold. ."
2022-07-24 11:18:41+00:00,poma_ppg,"集中力無いわ、蕁麻疹出てくるわ(毎月定期行事になっとるやん…クソが)

コロナ疲れですわね。
全然感染しませんけど。","集中力無いわ、蕁麻疹出てくるわ(毎月定期行事になっとるやん…クソが)

コロナ疲れですわね。
全然感染しませんけど。","I can't concentrate, I'm getting hives

I'm tired of corona.
Not infected at all."
2022-07-24 11:17:32+00:00,g_honeyclover49,金リンゴやりたいのにコロナのせいでできないのマジでストレス…スマホはまだマシだけどPC画面を見てるのがきつい。,金リンゴやりたいのにコロナのせいでできないのマジでストレス…スマホはまだマシだけどPC画面を見てるのがきつい。,"I want to play Golden Apple, but I can't because of Corona, so it's really stressful... I'm still fine with my smartphone, but it's hard to look at the PC screen."
2022-07-24 11:16:35+00:00,th200plus,"昨今のコロナ禍を通じて、家に籠もって在宅勤務を続ける日々がいかにストレスフルであるかを私たちは経験しました。
これを機に、無罪推定を受けるはずの未決拘禁者が接見禁止によっていかにストレスフルな状況にあるか（そしてそれは在宅勤務の比ではない）に想いを致していただけたらと思います。","昨今のコロナ禍を通じて、家に籠もって在宅勤務を続ける日々がいかにストレスフルであるかを私たちは経験しました。
これを機に、無罪推定を受けるはずの未決拘禁者が接見禁止によっていかにストレスフルな状況にあるか（そしてそれは在宅勤務の比ではない）に想いを致していただけたらと思います。","Through the recent corona crisis, we have experienced how stressful it is to stay home and work from home.
I hope that you will take this opportunity to think about how stressful the situation is for unsentenced detainees who are supposed to be presumed innocent due to the ban on visitation (and that is not the same as working from home)."
2022-07-24 11:14:57+00:00,PnSrfdlQnQSp3CA,仕事ストレス半端ないなぁ。仕事帰り待ち合わせしたいけど、コロナ増えてきてしまって… #裏垢男子,仕事ストレス半端ないなぁ。仕事帰り待ち合わせしたいけど、コロナ増えてきてしまって… #裏垢男子,"I have no work stress. I want to meet up after work, but the number of corona cases has increased... #Back dirt boys"
2022-07-24 11:14:28+00:00,momohara_rui,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 疲れ眼に効く施術有りますか?
● コロナのストレスで爆発しそう…
● 脱毛してる男性はどうおもいます…
● 一回目と同じコースを頼んだとし…
#質問箱 #匿名質問募集中

https://t.co/DkdSqKXeTG","みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 疲れ眼に効く施術有りますか?
● コロナのストレスで爆発しそう…
● 脱毛してる男性はどうおもいます…
● 一回目と同じコースを頼んだとし…
#質問箱 #匿名質問募集中

 ","We are looking for anonymous questions from everyone!

I am answering this question
● Do you have any treatments for tired eyes?
● The stress of corona is about to explode...
● How do you feel about men with hair loss?
● If you order the same course as the first time...
# Question box # Looking for anonymous questions"
2022-07-24 11:12:08+00:00,fhVioWqi0wzUciO,"①カナカナ
②コロナ禍でストレスがたまる日常を癒してくれるドラマ。是非、スタッフさんの愛が詰まったメイキング等も特典として入れて、円盤化してほしいです❣️
③ #NHKスクエアさん円盤化求む","①カナカナ
②コロナ禍でストレスがたまる日常を癒してくれるドラマ。是非、スタッフさんの愛が詰まったメイキング等も特典として入れて、円盤化してほしいです❣️
③ #NHKスクエアさん円盤化求む","①Kana Kana
(2) A drama that heals the stressful daily life caused by the corona crisis. By all means, I would like you to include the making of the staff's love as a bonus and make it into a disc ❣️
③ #NHK Square wants to make a disc"
2022-07-24 11:07:47+00:00,yfbiyou,"負の連鎖ってこうも続くのかな、、、
実家で家族4人で暮らしてるんですけど私以外コロナ陽性になってしまって自宅療養中です。2階に陽性者、1階にわたしで完全隔離中。

男関係といい、コロナといい、ストレスで禿げてしまうんじゃないか。

あ〜もう！！！！！","負の連鎖ってこうも続くのかな、、、
実家で家族4人で暮らしてるんですけど私以外コロナ陽性になってしまって自宅療養中です。2階に陽性者、1階にわたしで完全隔離中。

男関係といい、コロナといい、ストレスで禿げてしまうんじゃないか。

あ〜もう！！！！！","I wonder if the chain of negativity will continue like this...
I live in my parents' house with my family of four, but everyone other than me has tested positive for the coronavirus and is undergoing medical treatment at home. Positive person on the 2nd floor, I am completely isolated on the 1st floor.

Whether it's a relationship with a man or the coronavirus, I'm afraid I'll go bald due to stress.

Oh no! ! ! ! !"
2022-07-24 11:04:11+00:00,0903my_m,コロナのせいで人手不足💦他店応援が増えてるからストレスでしかない😅特急とタクシーで片道通勤2時間って😇😇普段自転車で15分だから耐えられん…🥲最近見だした花郎と昨日のSOOPが癒しでしかない😭✨,コロナのせいで人手不足💦他店応援が増えてるからストレスでしかない😅特急とタクシーで片道通勤2時間って😇😇普段自転車で15分だから耐えられん…🥲最近見だした花郎と昨日のSOOPが癒しでしかない😭✨,"Due to the corona virus, there is a shortage of staff 💦 Supporting other stores is increasing, so it's nothing but stress 😅 A one-way commute of 2 hours by limited express and taxi 😇😇 I can't stand it because it's usually a 15 minute bike ride...🥲I recently found Hwarang and yesterday SOOP is nothing but healing😭✨"
2022-07-24 11:02:42+00:00,kussaiyatu,"帯状疱疹と単純疱疹は、極度の体力消耗や精神的疲労からくる病気だから、コロナ禍での日常的ストレスの増加によって引き起こされても不思議じゃないんだな。

ワクチン接種したから増加したからではないと思うぞ。","帯状疱疹と単純疱疹は、極度の体力消耗や精神的疲労からくる病気だから、コロナ禍での日常的ストレスの増加によって引き起こされても不思議じゃないんだな。

ワクチン接種したから増加したからではないと思うぞ。","Shingles and herpes simplex are diseases that come from extreme physical exhaustion and mental fatigue, so it's no surprise that they are caused by the increased daily stress caused by the coronavirus pandemic.

I don't think it's because it increased because I was vaccinated."
2022-07-24 11:01:11+00:00,super_exp_momo,"さてさて、今日はゆっくりまったり過ごせたし、ちょっとは疲れも取れたかなぁ？って感じ♪

しかし、あちこちでコロナ感染者が急増中で怖い怖い。
皆さんも感染には十分に気を付けてね！！

そして、寝る時はゆっくり寝て、ええ夢見てなぁー＾＾

(つ∀-)ｵﾔｽﾐｰ","さてさて、今日はゆっくりまったり過ごせたし、ちょっとは疲れも取れたかなぁ？って感じ♪

しかし、あちこちでコロナ感染者が急増中で怖い怖い。
皆さんも感染には十分に気を付けてね！！

そして、寝る時はゆっくり寝て、ええ夢見てなぁー＾＾

(つ∀-)ｵﾔｽﾐｰ","By the way, I had a relaxing time today, and I wonder if I got a little tired? I feel ♪

However, the corona infected people are increasing everywhere, and it's scary and scary.
Be careful not to get infected, everyone! !

And when I go to bed, I sleep slowly, yeah, I'm dreaming ^^

(tsu∀-) Oyasumi"
2022-07-24 10:59:25+00:00,pakimuchi_f1,"この前の水曜からコロナ療養が終了して社会復帰したけど、それ以降もずっと疲れやすかったり咳が出てツラかったりするんだけど…
これは後遺症ってことなのかな？？","この前の水曜からコロナ療養が終了して社会復帰したけど、それ以降もずっと疲れやすかったり咳が出てツラかったりするんだけど…
これは後遺症ってことなのかな？？","Last Wednesday, I finished my corona treatment and returned to society, but since then I've been tired easily and coughing and it's hard...
Could this be the aftermath? ?"
2022-07-24 10:56:57+00:00,3112007t,"新しい再生リスト⬇️を作りました。ストレスを感じる人はご視聴しないでください。お願いします。

コロナ https://t.co/2OccCa7oYf @YouTubeより","新しい再生リスト⬇️を作りました。ストレスを感じる人はご視聴しないでください。お願いします。

コロナ   @YouTubeより","I made a new playlist ⬇️. Do not watch if you are stressed. Please.

From Corona @YouTube"
2022-07-24 10:56:01+00:00,mitsuru0528,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 「マスク、マスクって毎日言われ…
● コロナ疲れがピークにきてます。…
● 同業です。ある商品を在庫全て…
● お仕事お疲れ様です。心や体疲…
#質問箱 #匿名質問募集中

https://t.co/EsBbYu0TAy","みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 「マスク、マスクって毎日言われ…
● コロナ疲れがピークにきてます。…
● 同業です。ある商品を在庫全て…
● お仕事お疲れ様です。心や体疲…
#質問箱 #匿名質問募集中

 ","We are looking for anonymous questions from everyone!

I am answering this question
● ""Mask, mask is said every day...
● Corona fatigue is at its peak. …
● We are in the same industry. All of a certain product in stock...
● Thank you for your hard work. Mental and physical fatigue...
# Question box # Looking for anonymous questions"
2022-07-24 10:55:32+00:00,0215kuro,疲れ全然とれないけど明日からまた頑張るよ。コロナ終息まで！,疲れ全然とれないけど明日からまた頑張るよ。コロナ終息まで！,"I can't get rid of my fatigue at all, but I'll do my best again tomorrow. Until the end of Corona!"
2022-07-24 10:55:13+00:00,BAGO_Darkness,"土日の結果報告せずすみません。

午後から体調が局地的に悪くなり横になってました。

1日だけでは疲れが取りきれない…
そして明日からまた6連勤始まるという現実に押し潰されそうで少し涙が…

いっそコロナでもなれば休めるのに
勤務可能レベルまでは回復する身体…

早めに寝ます…","土日の結果報告せずすみません。

午後から体調が局地的に悪くなり横になってました。

1日だけでは疲れが取りきれない…
そして明日からまた6連勤始まるという現実に押し潰されそうで少し涙が…

いっそコロナでもなれば休めるのに
勤務可能レベルまでは回復する身体…

早めに寝ます…","I apologize for not reporting the results on Saturday and Sunday.

In the afternoon, my physical condition worsened locally and I lay down.

I can't get rid of my fatigue in just one day...
And I feel like I'm going to be overwhelmed by the fact that I'll start working six days in a row again tomorrow, and I'm crying a little...

If it weren't for Corona, I'd be able to rest
A body that recovers to a workable level...

I go to bed early..."
2022-07-24 10:52:37+00:00,okada_takaaki,"今回のコロナ感染の第７波は第６波以前とは違い子供の感染が極端に多い。

どこも小児科はパンク状態‼️
病院はまともに診察してくれないので親御さんは心身ともに疲れ果て悲惨な状態‼️

政府は行動制限をかけないなんてうそぶいている場合じゃない‼️
岸田さん、何とかしろ‼️","今回のコロナ感染の第７波は第６波以前とは違い子供の感染が極端に多い。

どこも小児科はパンク状態‼️
病院はまともに診察してくれないので親御さんは心身ともに疲れ果て悲惨な状態‼️

政府は行動制限をかけないなんてうそぶいている場合じゃない‼️
岸田さん、何とかしろ‼️","Unlike the 7th wave of corona infections this time, the number of children infected is extremely high, unlike before the 6th wave.

Pediatrics everywhere is in a flat state! ️
Since the hospital does not properly examine the child, the parents are exhausted both physically and mentally and are in a miserable state! ️

It's not the time for the government to lie that it won't restrict behavior!! ️
Kishida-san, do something! ️"
2022-07-24 10:50:49+00:00,Luetta49892296,"早くもコロナ疲れで発散したいー^ ^
みなさんも同じ気持ちだと思うけど、みんな一気に発散したら、それこそ今度は性犯罪とか問題になってしまうのでは？🚞

🌉無料動画

🏄真麻（ﾁｬｯﾄ名）

🚞三浦春馬（ﾏｲﾄﾚﾝﾄﾞ）🏇上越市（たまに） https://t.co/OznlSSilYH","早くもコロナ疲れで発散したいー^ ^
みなさんも同じ気持ちだと思うけど、みんな一気に発散したら、それこそ今度は性犯罪とか問題になってしまうのでは？🚞

🌉無料動画

🏄真麻（ﾁｬｯﾄ名）

🚞三浦春馬（ﾏｲﾄﾚﾝﾄﾞ）🏇上越市（たまに）  ","I want to get out of my corona fatigue as soon as possible ^ ^
I think everyone feels the same way, but if everyone spreads out all at once, won't it become a problem of sex crimes this time? 🚞

🌉free videos

🏄Maasa (Chat name)

🚞Haruma Miura (my trend) 🏇Joetsu city (occasionally)"
2022-07-24 10:47:11+00:00,boke_t,"コロナの馬鹿野郎 白ロゴT発売中です!日本語だから面白い。カッコいい。日本語デザインが好きな方にオススメ!https://t.co/267EWohk2m

#Tシャツ #文字Tシャツ #新型コロナウイルス #自粛中 #コロナ #ストレス #コロナの馬鹿野郎 #おもしろTシャツ #面白いTシャツ #Tシャツトリニティ #BOKE_T https://t.co/v2wlqoJpiu","コロナの馬鹿野郎 白ロゴT発売中です!日本語だから面白い。カッコいい。日本語デザインが好きな方にオススメ! 

#Tシャツ #文字Tシャツ #新型コロナウイルス #自粛中 #コロナ #ストレス #コロナの馬鹿野郎 #おもしろTシャツ #面白いTシャツ #Tシャツトリニティ #BOKE_T  ","Corona's Idiot White Logo T-shirt is now on sale! It's funny because it's in Japanese. cool. Recommended for those who like Japanese design!

#T-shirt #character T-shirt #new corona virus #restrained #corona #stress #corona idiot #funny T-shirt #funny T-shirt #T-shirt Trinity #BOKE_T"
